Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),WI14,257,118,80.20%,58.60%,6.02,B+ (3.34),C+ (2.56)
"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (A),WI14,199,83,86.40%,81.50%,7.82,B+ (3.35),B (3.22)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),WI14,104,53,91.50%,87.20%,5.76,B+ (3.32),B- (2.91)
"Grossman, Emily N",BIBC 103 - Biochemical Techniques (B),WI14,61,55,96.40%,100.00%,5.85,B+ (3.47),B+ (3.40)
"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),WI14,116,59,93.00%,89.50%,7.46,B (3.11),B (3.02)
"Coleman, Aaron B.",BIBC 120 - Nutrition (A),WI14,302,98,95.80%,87.40%,5.73,B+ (3.44),B- (2.92)
"Montal, S. Maurice",BIBC 194 - Adv Topics-Biochemistry (A),WI14,16,6,100.00%,100.00%,1.83,A (4.00),A (4.00)
"Yelon, Deborah",BICD 100 - Genetics (A),WI14,378,157,94.60%,89.80%,5.39,B+ (3.67),B (3.06)
"Yelon, Deborah",BICD 100 - Genetics (B),WI14,223,105,97.10%,95.10%,6,B+ (3.59),B (3.06)
"Wilhelm, James E.",BICD 110 - Cell Biology (A),WI14,201,94,84.40%,92.20%,6.74,B+ (3.44),B- (2.89)
"Posakony, James W","BICD 130 - Embryos, Genes, & Development (A)",WI14,30,15,78.60%,92.90%,6.36,B (3.21),B- (2.84)
"Ghiara, Jayant",BICD 134 - Human Reproduction&Development (A),WI14,273,108,98.10%,97.10%,4.94,A- (3.74),B+ (3.60)
"Xu, Yang",BICD 194 - Adv Topics-Cellular Dev (A),WI14,15,10,87.50%,75.00%,4,A- (3.71),B+ (3.48)
"Rifkin, Scott",BIEB 100 - Biostatistics (A),WI14,152,79,71.40%,71.40%,6.24,B (3.20),B- (2.87)
"Roy, Kaustuv",BIEB 131 - Marine Invertebrate Ecology Lb (A),WI14,25,9,100.00%,100.00%,7.75,B+ (3.50),B (3.24)
"Chao, Lin",BIEB 150 - Evolution (A),WI14,154,41,84.20%,89.50%,4.55,B (3.28),B- (2.94)
"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI14,226,88,97.60%,100.00%,5.1,B+ (3.57),B- (2.87)
"Halpain, Shelley",BILD 1 - The Cell (A),WI14,266,125,97.40%,83.80%,5.49,B+ (3.55),B (3.16)
"Golden, Susan S.",BILD 1 - The Cell (B),WI14,340,183,97.10%,85.10%,5.94,B+ (3.32),B- (2.83)
"Traver, David",BILD 10 - Fundamental Concepts/Modrn Bio (A),WI14,281,118,84.10%,82.30%,4.34,B (3.15),B+ (3.34)
"Komiyama, Takaki",BILD 12 - Neurobiology and Behavior (A),WI14,67,27,91.70%,95.80%,3.33,B (3.15),B+ (3.33)
"Leutgeb, Jill K.",BILD 2 - Multicellular Life (A),WI14,380,132,94.20%,77.70%,6.38,B+ (3.39),B (3.04)
"Fortes, P. A. George",BILD 26 - Human Physiology (A),WI14,129,56,71.70%,47.20%,4.89,C+ (2.53),C (2.28)
"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (A),WI14,380,212,94.20%,97.10%,4.95,B+ (3.35),B- (2.78)
"Woodruff, David S",BILD 3 - Organismic&Evolutionary Biol (B),WI14,250,145,79.40%,63.20%,6.74,B- (2.95),C+ (2.63)
"Macagno, Eduardo R.","BILD 38 - Dementia, Science and Society (A)",WI14,50,29,82.10%,89.30%,4.21,B+ (3.62),B+ (3.38)
"Woodruff, David S",BILD 87 - Freshman Seminar (A),WI14,21,13,100.00%,100.00%,2,B (3.00),N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (B),WI14,2,1,100.00%,100.00%,0.5,A (4.00),N/A
"Nieh, James Charles",BILD 87 - Freshman Seminar (C),WI14,18,14,92.30%,100.00%,1.12,A (4.00),N/A
"Reuther, Keefe",BIMM 100 - Molecular Biology (A),WI14,205,87,88.20%,91.80%,6.02,B+ (3.42),B- (2.81)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (A),WI14,36,13,100.00%,100.00%,5.41,B+ (3.30),B+ (3.31)
"Mel, Stephanie",BIMM 101 - Recombinant DNA Techniques (B),WI14,94,44,97.70%,97.70%,5.06,B+ (3.35),B (3.09)
"Clark, Dan",BIMM 101 - Recombinant DNA Techniques (C),WI14,48,45,100.00%,97.80%,5.59,A- (3.84),A- (3.88)
"Tour, Ella",BIMM 101 - Recombinant DNA Techniques (D),WI14,50,15,86.70%,86.70%,7.97,B+ (3.60),B+ (3.39)
"Dunbar, Tiffany L",BIMM 101 - Recombinant DNA Techniques (E),WI14,36,36,97.20%,97.20%,5.83,B+ (3.61),B+ (3.43)
"Zhang, Dong-Er",BIMM 110 - Molecular Basis/Human Disease (A),WI14,164,68,96.90%,89.20%,5.75,A- (3.70),B- (2.95)
"Kadonaga, James T",BIMM 112 - Regulatn/Eucarytc Gene Exp (A),WI14,69,46,97.70%,97.70%,4.17,A- (3.77),B+ (3.35)
"Zuniga, Elina I",BIMM 114 - Virology (A),WI14,67,30,83.30%,80.00%,5.83,B+ (3.33),C+ (2.57)
"David, Michael",BIMM 118 - Pharmacology (A),WI14,61,41,95.10%,92.70%,6.65,B+ (3.65),B (3.27)
"Golden, James W",BIMM 120 - Bacteriology (A),WI14,174,65,90.20%,90.20%,5.19,B+ (3.52),B- (2.90)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (A),WI14,73,41,81.60%,94.70%,6.94,B (3.16),B (3.21)
"Gustafson-Brown, Cindy",BIMM 121 - Laboratory in Microbiology (B),WI14,35,32,84.40%,100.00%,9.08,B (3.13),B (3.09)
"Saier, Milton H.",BIMM 122 - Microbial Genetics (A),WI14,47,27,80.80%,84.60%,4.12,A- (3.73),B+ (3.52)
"Pevzner, Pavel Arkadjevich",No CAPEs submitted,WI14,1,0,N/A,N/A,N/A,N/A,N/A
"Hasty, Jeff M",BIMM 194 - Adv Topics-Molecular Bio (A),WI14,6,3,66.70%,66.70%,5.17,A (4.00),N/A
"Hasty, Jeff M",BIMM 194 - Adv Topics-Molecular Bio (B),WI14,7,2,50.00%,50.00%,1.5,B+ (3.50),N/A
"Emerson, Beverly Marie",BIMM 194 - Adv Topics-Molecular Bio (C),WI14,20,7,85.70%,85.70%,2.21,A (4.00),A- (3.83)
"Jones, Katherine A.",BIMM 194 - Adv Topics-Molecular Bio (C),WI14,20,7,100.00%,100.00%,1.83,A (4.00),A- (3.83)
"Lu, Li-Fan",BIMM 194 - Adv Topics-Molecular Bio (D),WI14,13,8,100.00%,100.00%,5.5,A- (3.88),A- (3.74)
"Fortes, P. A. George",BIPN 100 - Mammalian Physiology I (A),WI14,232,94,90.00%,68.90%,7.73,B (3.28),C+ (2.47)
"Leutgeb, Stefan",BIPN 100 - Mammalian Physiology I (B),WI14,205,83,93.40%,86.80%,6.88,B+ (3.63),B+ (3.49)
"Xu, Yang",BIPN 102 - Mammalian Physiology II (A),WI14,60,26,82.60%,52.20%,5.59,B+ (3.39),B+ (3.37)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),WI14,87,34,93.50%,100.00%,13.23,B+ (3.34),B+ (3.38)
"French, Kathleen Ann",BIPN 106 - Comparative Physiology (A),WI14,69,30,71.40%,67.90%,6.93,B (3.08),B- (2.87)
"French, Kathleen Ann",BIPN 108 - Physiology of Exercise (A),WI14,104,37,97.00%,69.70%,6.68,B+ (3.59),B+ (3.31)
"Halpain, Shelley",BIPN 140 - Cellular Neurobiology (A),WI14,87,28,85.20%,81.50%,8.43,B (3.27),C+ (2.51)
"Scanziani, Massimo",BIPN 140 - Cellular Neurobiology (A),WI14,81,31,90.00%,86.70%,8.22,B+ (3.32),C+ (2.51)
"Wang, Jing",BIPN 142 - Systems Neurobiology (A),WI14,39,12,100.00%,80.00%,5.7,A- (3.70),B (3.04)
"Goulding, Martyn",BIPN 150 - Diseases of the Nervous System (A),WI14,67,17,93.80%,100.00%,4.81,A- (3.87),B+ (3.69)
"Lee, Kuo Fen",BIPN 150 - Diseases of the Nervous System (A),WI14,67,16,93.80%,87.50%,4.81,A- (3.87),B+ (3.69)
"Pfaff, Samuel",BIPN 150 - Diseases of the Nervous System (A),WI14,67,18,94.10%,100.00%,4.93,A- (3.82),B+ (3.69)
"Zou, Yimin",BIPN 150 - Diseases of the Nervous System (A),WI14,66,16,93.80%,100.00%,4.33,A- (3.87),B+ (3.69)
"Wang, Jing",BIPN 194 - Adv Topics-Phys/Neuro (A),WI14,6,4,100.00%,100.00%,3.83,A (4.00),N/A
"La Spada, Albert",BISP 194 - Adv Topics in Modern Biology (A),WI14,20,8,100.00%,87.50%,4.5,A (4.00),A- (3.83)
"Muotri, Alysson",BISP 194 - Adv Topics in Modern Biology (A),WI14,20,8,100.00%,100.00%,4.5,A (4.00),A- (3.83)
"Newsam, John",BISP 194 - Adv Topics in Modern Biology (B),WI14,39,20,100.00%,100.00%,2.92,A (4.00),A- (3.87)
"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),FA13,167,76,94.40%,93.10%,6.73,B+ (3.35),C (2.29)
"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA13,406,185,92.60%,97.70%,7.37,B+ (3.46),B (3.07)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),FA13,129,56,94.50%,87.30%,6.79,B (3.22),B- (2.91)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),FA13,127,53,94.20%,94.20%,6.94,B+ (3.37),B- (2.95)
"Mayfield, Stephen P.",BIBC 194 - Adv Topics-Biochemistry (A),FA13,23,10,90.00%,100.00%,1.9,A- (3.80),B (3.27)
"Smith, Laurie",BICD 100 - Genetics (A),FA13,399,177,94.60%,88.70%,5.15,B+ (3.62),B- (2.98)
"Smith, Laurie",BICD 100 - Genetics (B),FA13,317,153,98.60%,94.50%,5.38,B+ (3.56),B- (2.98)
"Grossman, Emily N",BICD 110 - Cell Biology (A),FA13,110,48,75.60%,42.20%,5.38,B+ (3.44),B- (2.90)
"Ghiara, Jayant",BICD 134 - Human Reproduction&Development (A),FA13,191,79,97.30%,97.30%,5.35,A- (3.75),B+ (3.39)
"Hedrick, Stephen M",BICD 136 - AIDS Science and Society (A),FA13,271,113,94.40%,81.50%,4.89,B+ (3.42),B- (2.76)
"Murre, Cornelis",BICD 145 - Lab in Molecular Medicine (A),FA13,31,14,92.90%,78.60%,5.79,A- (3.93),A- (3.82)
"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA13,103,38,84.20%,60.50%,5.15,B- (2.78),B- (2.78)
"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA13,21,9,100.00%,100.00%,8,B (3.25),B+ (3.34)
"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA13,82,27,85.20%,92.60%,5.02,B (3.16),C+ (2.68)
"Cleland, Elsa Eleanor",BIEB 174 - Ecosystems and Global Change (A),FA13,146,54,78.80%,88.50%,5.4,B+ (3.31),B+ (3.34)
"Patrick, Gentry",BILD 1 - The Cell (A),FA13,381,162,97.40%,90.80%,5.75,B+ (3.50),B (3.00)
"Reuther, Keefe",BILD 10 - Fundamental Concepts/Modrn Bio (A),FA13,234,114,89.10%,92.70%,4.52,B (3.28),B- (2.89)
"Reinagel, Pam",BILD 12 - Neurobiology and Behavior (A),FA13,79,40,79.50%,79.50%,3.47,B (3.26),B- (2.91)
"Wasserman, Steven A.",BILD 2 - Multicellular Life (A),FA13,182,98,94.60%,95.70%,6.87,B+ (3.31),B- (2.76)
"Fortes, P. A. George",BILD 2 - Multicellular Life (B),FA13,150,61,83.90%,57.10%,6.09,B (3.13),C+ (2.51)
"Kurle, Carolyn M.",BILD 3 - Organismic&Evolutionary Biol (A),FA13,436,245,93.50%,97.40%,5.37,B+ (3.54),B- (2.89)
"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (B),FA13,273,145,85.70%,91.40%,5.13,B (3.21),B- (2.76)
"Saier, Milton H.",BILD 87 - Freshman Seminar (A),FA13,19,12,100.00%,100.00%,0.68,N/A,N/A
"French, Kathleen Ann",BILD 96 - Biology: Honors Seminar (A),FA13,32,26,64.00%,80.00%,1.14,A (4.00),N/A
"Pasquinelli, Amy",BIMM 100 - Molecular Biology (A),FA13,69,40,91.90%,100.00%,6.18,B+ (3.47),C+ (2.67)
"Lykke-Andersen, Jens",BIMM 100 - Molecular Biology (B),FA13,215,70,85.50%,84.10%,6.76,B (3.06),B- (2.71)
"Mel, Stephanie",BIMM 101 - Recombinant DNA Techniques (A),FA13,92,43,97.60%,97.60%,4.4,B+ (3.68),B+ (3.37)
"Bozinovic, Goran",BIMM 101 - Recombinant DNA Techniques (B),FA13,48,20,95.00%,85.00%,5.55,B+ (3.60),B (3.16)
"Bozinovic, Goran",BIMM 101 - Recombinant DNA Techniques (C),FA13,47,24,100.00%,100.00%,5.26,B+ (3.55),B (3.16)
"Tour, Ella",BIMM 110 - Molecular Basis/Human Disease (A),FA13,188,78,89.20%,82.40%,5.82,B+ (3.56),B (3.23)
"Golden, Susan S.",BIMM 116 - Circadian Rhythms-Bio Clocks (A),FA13,192,64,67.20%,81.00%,6.53,B+ (3.34),C+ (2.60)
"Gorman, Michael R.",BIMM 116 - Circadian Rhythms-Bio Clocks (A),FA13,208,48,76.10%,93.50%,6.59,B+ (3.40),C+ (2.60)
"Brown, Willie C.",BIMM 120 - Bacteriology (A),FA13,105,39,97.30%,89.20%,5.06,B+ (3.32),B- (2.97)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (A),FA13,79,34,67.60%,88.20%,9.21,B (3.15),B (3.07)
"Gustafson-Brown, Cindy",BIMM 121 - Laboratory in Microbiology (B),FA13,46,39,74.40%,79.50%,9.47,B (3.13),B- (2.81)
"Aroian, Raffi V.",BIMM 124 - Medical Microbiology (A),FA13,163,115,89.60%,93.00%,8.75,B+ (3.37),B (3.01)
"Gustafson-Brown, Cindy",BIMM 124 - Medical Microbiology (A),FA13,167,124,90.20%,92.60%,8.8,B+ (3.38),B (3.01)
"Saier, Milton H.",BIMM 130 - Microbial Physiology (A),FA13,33,15,76.90%,84.60%,5.88,B+ (3.67),B+ (3.34)
"Pogliano, Joseph",BIMM 171 - Genomics Research Initiative (A),FA13,29,20,100.00%,100.00%,3.2,A- (3.95),A- (3.87)
"Pogliano, Joseph",BIMM 171A - Genomics Research Init Lab I (A),FA13,29,21,100.00%,95.20%,3.4,A- (3.90),A- (3.87)
"Bafna, Vineet",BIMM 182 - Biological Databases (A),FA13,5,1,0.00%,0.00%,8.5,B (3.00),N/A
"Suel, Gurol Mehmet",BIMM 194 - Adv Topics-Molecular Bio (A),FA13,12,7,100.00%,100.00%,2.79,A- (3.86),N/A
"Bennett, Eric J",BIMM 194 - Adv Topics-Molecular Bio (B),FA13,12,9,100.00%,87.50%,3.5,A- (3.86),N/A
"French, Kathleen Ann",BIPN 100 - Mammalian Physiology I (A),FA13,235,92,90.10%,56.00%,8.32,B (3.14),C+ (2.63)
"Fortes, P. A. George",BIPN 102 - Mammalian Physiology II (A),FA13,85,23,90.00%,60.00%,7.7,B+ (3.45),B- (2.93)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),FA13,94,45,90.50%,100.00%,12.45,B+ (3.36),B (3.19)
"Berg, Darwin K.",BIPN 140 - Cellular Neurobiology (A),FA13,95,31,93.10%,100.00%,7.26,B+ (3.38),B- (3.00)
"Spitzer, Nicholas",BIPN 140 - Cellular Neurobiology (A),FA13,106,28,92.30%,84.60%,6.88,B+ (3.42),B- (3.00)
"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),FA13,149,47,97.60%,90.50%,5.62,B+ (3.66),B+ (3.56)
"Leutgeb, Stefan",BIPN 148 - Cellular Basis Learning&Memory (A),FA13,181,41,97.60%,75.60%,5.25,A- (3.70),B+ (3.56)
"French, Kathleen Ann",BIPN 194 - Adv Topics-Phys/Neuro (A),FA13,30,14,100.00%,100.00%,2.64,A (4.00),A- (3.85)
"Wienhausen, Gabriele",BISP 191 - Biol Transf:Strategies/Success (A),FA13,37,24,100.00%,100.00%,2.5,A (4.00),N/A
"Sternfeld, Matthew J",BICD 110 - Cell Biology (A),S213,93,16,93.30%,100.00%,6.93,A- (3.73),B- (2.83)
"Fortes, P. A. George",BICD 150 - Endocrinology (A),S213,87,14,100.00%,85.70%,9.12,B+ (3.64),B (3.14)
"Wills, Christopher",BIEB 150 - Evolution (A),S213,68,11,60.00%,80.00%,5.3,B (3.10),B- (2.81)
"Reuther, Keefe",BILD 2 - Multicellular Life (A),S213,167,37,93.90%,93.90%,9.25,B+ (3.52),B (3.08)
"Woodruff, David S",BILD 3 - Organismic&Evolutionary Biol (A),S213,128,32,86.20%,79.30%,8.29,B- (2.96),C+ (2.59)
"Reuther, Keefe",BIMM 100 - Molecular Biology (A),S213,118,25,91.70%,58.30%,8,B- (2.86),B- (2.86)
"Bozinovic, Goran",BIMM 101 - Recombinant DNA Techniques (A),S213,45,17,100.00%,94.10%,8.74,B (3.13),B (3.28)
"Marietou, Angeliki",BIMM 121 - Laboratory in Microbiology (A),S213,46,13,92.30%,84.60%,7.58,B+ (3.69),B+ (3.46)
"Gantner, Marin Leigh",BIBC 102 - Metabolic Biochemistry (A),S113,93,34,93.90%,97.00%,9.89,B+ (3.30),B (3.03)
"Reuther, Keefe",BICD 100 - Genetics (A),S113,140,33,93.30%,93.30%,8.3,B+ (3.41),B- (2.71)
"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S113,176,107,97.20%,98.10%,9.89,B+ (3.41),C+ (2.63)
"Pykalainen, Anette",BILD 1 - The Cell (A),S113,130,40,79.50%,66.70%,8.55,B (3.03),C+ (2.56)
"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),S113,25,14,85.70%,78.60%,5.21,A (4.00),A- (3.73)
"Gustafson-Brown, Cindy",BILD 36 - AIDS Science and Society (A),S113,18,12,100.00%,91.70%,9.33,B+ (3.40),N/A
"Armour, Jon Christopher",BIPN 100 - Mammalian Physiology I (A),S113,160,22,95.20%,100.00%,12.1,B+ (3.38),B- (2.80)
"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),SP13,105,33,90.90%,39.40%,5.77,B+ (3.55),C+ (2.65)
"Price, Paul A.",BIBC 102 - Metabolic Biochemistry (A),SP13,321,108,88.30%,94.20%,7.36,B+ (3.43),B- (2.84)
"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),SP13,59,15,85.70%,92.90%,8.04,B+ (3.36),B (3.01)
"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),SP13,71,28,92.60%,88.90%,8.43,B+ (3.42),B (3.02)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),SP13,138,45,95.50%,95.50%,6.03,B+ (3.32),B (3.17)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (C),SP13,119,33,81.30%,84.40%,6.18,B (3.25),C+ (2.68)
"Crawford, Nigel M.",BIBC 120 - Nutrition (A),SP13,404,148,94.60%,96.60%,4.68,B+ (3.37),B (3.04)
"Mayfield, Stephen P.",BIBC 140 - Introduction to Biofuels (A),SP13,158,48,100.00%,95.70%,5.5,B+ (3.44),B- (2.92)
"Curington, John Gibson",BICD 100 - Genetics (A),SP13,294,123,99.20%,100.00%,5.34,B+ (3.64),B (3.28)
"Reuther, Keefe",BICD 100 - Genetics (C),SP13,168,60,96.60%,86.20%,6.25,B+ (3.36),C+ (2.63)
"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP13,194,82,90.00%,90.00%,6.18,B+ (3.59),B (3.21)
"Zou, Yimin",BICD 110 - Cell Biology (B),SP13,52,42,81.00%,76.20%,6.6,B+ (3.36),B (3.22)
"Yanofsky, Martin F.",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP13,35,14,92.90%,100.00%,5.64,A- (3.92),B+ (3.66)
"Lu, Li-Fan",BICD 140 - Immunology (A),SP13,101,45,91.10%,84.40%,6.59,B+ (3.50),B- (2.75)
"Fortes, P. A. George",BICD 150 - Endocrinology (A),SP13,179,55,92.20%,82.40%,6.17,B+ (3.54),B (3.20)
"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP13,36,17,100.00%,100.00%,7.32,A- (3.71),A- (3.73)
"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP13,191,64,85.70%,90.50%,4.66,B (3.29),B- (2.73)
"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP13,20,11,100.00%,100.00%,3.41,B+ (3.55),A- (3.71)
"Rifkin, Scott",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP13,20,11,100.00%,100.00%,3.41,B+ (3.55),A- (3.71)
"Strum, Shirley C.",BIEB 176 - Conservation&Human Predicament (A),SP13,115,47,93.30%,84.40%,5.34,B (3.19),B- (2.78)
"Woodruff, David S",BIEB 176 - Conservation&Human Predicament (A),SP13,115,47,93.50%,97.80%,5.43,B (3.20),B- (2.78)
"Patrick, Gentry",BILD 1 - The Cell (A),SP13,366,139,92.60%,88.10%,4.83,B (3.28),B- (2.97)
"Rypien, Krystal L",BILD 10 - Fundamental Concepts/Modrn Bio (A),SP13,181,75,90.70%,92.00%,4.34,B (3.26),C+ (2.64)
"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),SP13,212,76,93.20%,86.30%,3.33,A- (3.77),B+ (3.65)
"French, Kathleen Ann",BILD 2 - Multicellular Life (A),SP13,225,69,89.60%,65.70%,5.87,B+ (3.32),B- (2.81)
"Strause, Linda G.",BILD 22 - Human Nutrition (A),SP13,373,125,96.80%,96.80%,3.34,B+ (3.60),B+ (3.54)
"Rypien, Krystal L",BILD 3 - Organismic&Evolutionary Biol (A),SP13,373,146,87.30%,87.30%,5.69,B (3.09),C+ (2.59)
"Bier, Ethan",BILD 7 - The Beginning of Life (A),SP13,67,21,71.40%,81.00%,4.69,B+ (3.35),B (3.26)
"Yanofsky, Martin F.",BILD 7 - The Beginning of Life (A),SP13,67,20,80.00%,90.00%,4.7,B+ (3.31),B (3.26)
"Saier, Milton H.",BILD 87 - Freshman Seminar (A),SP13,11,6,83.30%,66.70%,2.17,N/A,N/A
"Woodruff, David S",BILD 87 - Freshman Seminar (B),SP13,19,11,100.00%,100.00%,0.9,A (4.00),N/A
"Holway, David A.",BILD 87 - Freshman Seminar (C),SP13,19,9,100.00%,88.90%,2.94,A (4.00),N/A
"Chilukuri, Lakshmi N",BILD 95 - Undergraduate Workshops (A),SP13,12,3,100.00%,100.00%,1.5,N/A,N/A
"Johnson, Tracy Lanise",BILD 95 - Undergraduate Workshops (A),SP13,12,3,100.00%,100.00%,0.5,N/A,N/A
"Macagno, Eduardo R.",BILD 95 - Undergraduate Workshops (A),SP13,12,3,100.00%,100.00%,1.5,N/A,N/A
"Mel, Stephanie",BILD 95 - Undergraduate Workshops (A),SP13,12,3,100.00%,100.00%,1.5,N/A,N/A
"Wienhausen, Gabriele",BILD 95 - Undergraduate Workshops (B),SP13,7,6,100.00%,100.00%,0.83,A (4.00),N/A
"Reuther, Keefe",BIMM 100 - Molecular Biology (A),SP13,249,76,87.50%,79.20%,6.22,B+ (3.31),C+ (2.61)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (A),SP13,98,27,96.00%,96.00%,6.66,A- (3.71),B (3.27)
"Mel, Stephanie",BIMM 101 - Recombinant DNA Techniques (B),SP13,83,24,95.80%,91.70%,4.58,B+ (3.43),B (3.09)
"Bozinovic, Goran",BIMM 101 - Recombinant DNA Techniques (C),SP13,49,11,100.00%,81.80%,5.77,A- (3.91),B+ (3.44)
"McGinnis, William James",BIMM 110 - Molecular Basis/Human Disease (A),SP13,146,42,90.20%,75.60%,4.5,B+ (3.56),B (3.02)
"Tour, Ella",BIMM 110 - Molecular Basis/Human Disease (A),SP13,146,43,90.70%,93.00%,4.6,B+ (3.53),B (3.02)
"Zuniga, Elina I",BIMM 114 - Virology (A),SP13,98,46,93.30%,91.10%,6.73,B+ (3.48),B (3.08)
"Allen, Eric",BIMM 120 - Bacteriology (A),SP13,391,170,89.20%,99.40%,5.48,B+ (3.57),B (3.22)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (A),SP13,96,40,86.50%,91.90%,8.28,B (3.14),B (3.05)
"Gustafson-Brown, Cindy",BIMM 121 - Laboratory in Microbiology (B),SP13,83,71,81.70%,98.60%,8.87,B (3.26),B- (2.91)
"Baker, Timothy Stanley",BIMM 164 - Structural Biology of Viruses (A),SP13,2,1,100.00%,100.00%,2.5,B (3.00),N/A
"Pogliano, Kit J.",BIMM 171B - Genomics Research Init Lab II (A),SP13,24,10,100.00%,100.00%,2.1,A (4.00),A (4.00)
"Do, Long Hoang",BIMM 185 - Bioinformatics Lab (Advanced) (A),SP13,21,9,77.80%,88.90%,10.06,B+ (3.44),B (3.18)
"Estelle, Mark",BIMM 194 - Adv Topics-Molecular Bio (A),SP13,15,5,100.00%,100.00%,0.5,A (4.00),N/A
"Zuniga, Elina I",BIMM 194 - Adv Topics-Molecular Bio (B),SP13,19,10,100.00%,100.00%,1.7,A- (3.89),N/A
"Ghiara, Jayant",BIMM 194 - Adv Topics-Molecular Bio (C),SP13,32,15,100.00%,100.00%,3.5,A- (3.93),A- (3.82)
"French, Kathleen Ann",BIPN 100 - Mammalian Physiology I (A),SP13,219,72,97.10%,78.30%,6.92,B (3.20),C+ (2.61)
"Fortes, P. A. George",BIPN 102 - Mammalian Physiology II (A),SP13,137,51,96.00%,68.00%,7.19,B+ (3.49),B- (2.84)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),SP13,99,31,89.30%,92.90%,12.06,B (3.29),B (3.12)
"Bier, Ethan",BIPN 144 - Developmental Neurobiology (A),SP13,257,76,90.70%,90.70%,5.21,B+ (3.62),B+ (3.41)
"Sejnowski, Terrence J",BIPN 146 - Computational Neurobiology (A),SP13,20,6,60.00%,60.00%,8.1,B+ (3.40),B+ (3.35)
"Huberman, Andrew David",BIPN 152 - Healthy and Diseased Brain (A),SP13,97,29,100.00%,100.00%,3.57,A- (3.86),A- (3.86)
"Malinow, Roberto",BIPN 194 - Adv Topics-Phys/Neuro (A),SP13,12,5,100.00%,100.00%,2.5,A (4.00),N/A
"Goldrath, Ananda",BISP 194 - Adv Topics in Modern Biology (A),SP13,24,7,85.70%,85.70%,1.64,A (4.00),A (4.00)
"Crawford, Nigel M.",BISP 194 - Adv Topics in Modern Biology (B),SP13,38,19,100.00%,100.00%,1.39,A (4.00),A- (3.99)
"Allen, Eric",No CAPEs submitted,SP13,3,0,N/A,N/A,N/A,N/A,N/A
"Bier, Ethan",No CAPEs submitted,SP13,4,0,N/A,N/A,N/A,N/A,N/A
"Crawford, Nigel M.",No CAPEs submitted,SP13,2,0,N/A,N/A,N/A,N/A,N/A
"Curington, John Gibson",No CAPEs submitted,SP13,2,0,N/A,N/A,N/A,N/A,N/A
"Forbes, Douglass Jane",No CAPEs submitted,SP13,2,0,N/A,N/A,N/A,N/A,N/A
"Fortes, P. A. George",No CAPEs submitted,SP13,5,0,N/A,N/A,N/A,N/A,N/A
"French, Kathleen Ann",No CAPEs submitted,SP13,10,0,N/A,N/A,N/A,N/A,N/A
"Lu, Li-Fan",No CAPEs submitted,SP13,1,0,N/A,N/A,N/A,N/A,N/A
"McGinnis, William James",No CAPEs submitted,SP13,2,0,N/A,N/A,N/A,N/A,N/A
