Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Santos, Andres",ECON 120A - Econometrics A (B),FA10,196,77,89.60%,97.40%,5.61,B+ (3.48),B- (2.96)
"Santos, Andres",ECON 120AH - Honors Econometrics A (A),FA10,8,4,100.00%,100.00%,2,A (4.00),N/A
"Candido, Maria Teresa",ECON 120B - Econometrics B (A),FA10,259,82,79.30%,82.90%,5.13,B+ (3.31),B- (2.88)
"Beare, Brendan",ECON 120C - Econometrics C (A),FA10,36,17,76.50%,82.40%,8,B+ (3.63),B- (2.89)
"Beare, Brendan",ECON 120C - Econometrics C (B),FA10,65,24,78.30%,77.30%,6.59,B+ (3.41),B- (2.89)
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),FA10,86,28,82.10%,85.70%,4.5,B+ (3.44),B- (2.70)
"Ramey, Valerie A",ECON 130 - Public Policy (A),FA10,294,113,96.50%,92.90%,5.04,B (3.24),B- (2.73)
"Jacobsen, Mark",ECON 131 - Economics of the Environment (A),FA10,163,58,84.50%,87.70%,4.25,B+ (3.33),B- (2.97)
"Tang, Yuan Emily",ECON 136 - Human Resources (A),FA10,215,72,90.30%,79.20%,4.22,B+ (3.47),B- (2.85)
"Chambers, Christopher P.",ECON 171 - Decisions Under Uncertainty (A),FA10,212,67,61.20%,57.60%,4.98,B+ (3.45),B- (2.90)
"Sobel, Joel",ECON 172A - Operations Research A (A),FA10,197,67,68.20%,87.90%,4.77,B (3.12),B- (2.71)
"Foster, Carroll Baldwin",ECON 173A - Financial Markets (A),FA10,150,52,94.10%,78.40%,4.69,B+ (3.30),B- (2.89)
"Ramey, Garey",ECON 173B - Corporate Finance (A),FA10,63,20,90.00%,95.00%,7.2,B+ (3.32),B- (2.78)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),FA10,81,24,95.80%,95.80%,5.33,B+ (3.48),B (3.16)
"Starr, Ross",ECON 191A - Senior Essay Seminar A (A),FA10,16,12,100.00%,90.90%,7.05,A (4.00),N/A
"Tang, Yuan Emily",ECON 2 - Market Imperfections & Policy (A),FA10,275,111,87.20%,75.20%,6.48,B+ (3.46),B- (2.91)
"Lakdawala, Aeimit K",ECON 3 - Principles of Macroeconomics (A),FA10,156,62,98.40%,75.40%,5.91,B+ (3.52),B- (2.72)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),FA10,172,64,87.50%,78.10%,5.01,B+ (3.38),B- (2.72)
"Noel, Michael",ECON 87 - Freshman Seminar (A),FA10,18,13,84.60%,92.30%,0.65,A (4.00),N/A
"Noel, Michael",ECON 87 - Freshman Seminar (B),FA10,14,10,60.00%,70.00%,2.7,B (3.00),N/A
"Bernotas, David",ECON 1 - Principles of Microeconomics (A),SU10,67,19,89.50%,100.00%,3.66,B+ (3.39),N/A
"Eil, David H",ECON 1 - Principles of Microeconomics (A),SU10,61,17,94.10%,70.60%,7.21,B+ (3.53),N/A
"Machina, Mark Joseph",ECON 100A - Microeconomics A (A),SU10,80,14,78.60%,69.20%,7.79,B- (2.77),N/A
"Noel, Michael",ECON 100A - Microeconomics A (A),SU10,85,25,92.00%,96.00%,7.06,B+ (3.42),N/A
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),SU10,46,8,85.70%,50.00%,5.75,B- (2.75),N/A
"Newhouse, Herbert S",ECON 100B - Microeconomics B (A),SU10,140,24,83.30%,83.30%,7.46,B (3.29),N/A
"Neary, Philip R",ECON 100C - Microeconomics C (A),SU10,65,20,65.00%,90.00%,6.8,B+ (3.32),N/A
"Noel, Michael",ECON 100C - Microeconomics C (A),SU10,46,18,94.10%,88.20%,7.68,B+ (3.39),N/A
"Major, Ivan",ECON 101 - International Trade (A),SU10,38,7,100.00%,85.70%,4.79,B (3.29),N/A
"Hilmer, Christiana",ECON 105 - Industrl Orgniztn&Firm Stratgy (A),SU10,24,6,100.00%,83.30%,7.17,B (3.17),N/A
"Arias, Luz",ECON 109 - Game Theory (A),SU10,14,5,100.00%,100.00%,9.3,B (3.00),N/A
"Bernotas, David",ECON 109 - Game Theory (A),SU10,86,25,100.00%,96.00%,5.7,A- (3.79),N/A
"Lee, Kangoh",ECON 110A - Macroeconomics A (A),SU10,55,13,83.30%,75.00%,3.73,B+ (3.31),N/A
"Willoughby, Michael Gene",ECON 110A - Macroeconomics A (A),SU10,79,12,91.70%,75.00%,4.17,B+ (3.55),N/A
"Kim, Dong Heon",ECON 110B - Macroeconomics B (A),SU10,71,11,100.00%,90.90%,5.59,B+ (3.55),N/A
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),SU10,63,13,92.30%,84.60%,5.17,B+ (3.31),N/A
"Seifi, Ahmad",ECON 111 - Monetary Economics (A),SU10,67,14,100.00%,64.30%,8.64,B+ (3.36),N/A
"Bernotas, David",ECON 114 - Economics of Immigration (A),SU10,90,27,100.00%,100.00%,3.39,A- (3.70),N/A
"Major, Ivan",ECON 116 - Economic Development (A),SU10,29,11,81.80%,72.70%,4.68,B+ (3.36),N/A
"Machina, Mark Joseph",ECON 117 - Economic Growth (A),SU10,13,2,100.00%,100.00%,5.5,B+ (3.50),N/A
"Jeon, Yongil",ECON 120C - Econometrics C (A),SU10,98,19,73.70%,73.70%,8.06,B+ (3.68),N/A
"Jeon, Yongil",ECON 120C - Econometrics C (A),SU10,113,19,84.20%,89.50%,7.24,B (3.16),N/A
"Hilmer, Michael",ECON 130 - Public Policy (A),SU10,71,18,100.00%,94.40%,3.72,B+ (3.63),N/A
"Nieto-Barthaburu, Augusto",ECON 131 - Economics of the Environment (A),SU10,166,46,89.10%,91.30%,5.34,B+ (3.40),N/A
"Hilmer, Christiana",ECON 132 - Energy Economics (A),SU10,34,7,85.70%,85.70%,3.36,A- (3.86),N/A
"Nieto-Barthaburu, Augusto",ECON 135 - Urban Economics (A),SU10,32,10,80.00%,100.00%,4.5,A- (3.88),N/A
"Tang, Yuan Emily",ECON 136 - Human Resources (A),SU10,35,10,100.00%,100.00%,3.5,A- (3.80),N/A
"Hilmer, Michael",ECON 139 - Labor Economics (A),SU10,34,6,83.30%,100.00%,4.17,B+ (3.33),N/A
"Blumkin, Tomer",ECON 150 - Public Economics:Taxation (A),SU10,14,4,25.00%,75.00%,3.5,B (3.25),N/A
"Bernotas, David",ECON 162 - Economics of Mexico (A),SU10,76,22,81.80%,86.40%,3.68,B+ (3.48),N/A
"Machina, Mark Joseph",ECON 171 - Decisions Under Uncertainty (A),SU10,26,3,100.00%,33.30%,4.5,B+ (3.67),N/A
"Seifi, Ahmad",ECON 173A - Financial Markets (A),SU10,106,29,75.90%,48.30%,7.4,B+ (3.45),N/A
"Willoughby, Michael Gene",ECON 173A - Financial Markets (A),SU10,25,6,100.00%,83.30%,6.5,B+ (3.60),N/A
"Vojtech, Cindy M",ECON 173B - Corporate Finance (A),SU10,39,11,81.80%,80.00%,7.77,B+ (3.45),N/A
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),SU10,31,6,100.00%,100.00%,6.83,B+ (3.50),N/A
"Jeon, Yongil",ECON 178 - Economic&Business Forecasting (A),SU10,38,9,66.70%,77.80%,5.17,B+ (3.56),N/A
"Nieto-Barthaburu, Augusto",ECON 2 - Market Imperfections & Policy (A),SU10,28,7,85.70%,100.00%,5.64,A- (3.86),N/A
"Nieto-Barthaburu, Augusto",ECON 2 - Market Imperfections & Policy (A),SU10,19,8,100.00%,100.00%,4.75,A- (3.71),N/A
"Sawyer, Alexander Gregory",ECON 3 - Principles of Macroeconomics (A),SU10,38,12,91.70%,58.30%,7,B+ (3.58),N/A
"Tomlin, Bryan A.",ECON 3 - Principles of Macroeconomics (A),SU10,34,11,100.00%,100.00%,4.68,A- (3.73),N/A
"Anderson, John Charles",ECON 4 - Financial Accountng (A),SU10,9,14,85.70%,71.40%,6.07,B+ (3.50),N/A
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),SU10,30,14,92.90%,92.90%,5.93,B+ (3.50),N/A
"Bernotas, David",ECON 1 - Principles of Microeconomics (A),SP10,216,93,98.90%,98.90%,3.23,B+ (3.55),B (3.08)
"Xie, Lili",ECON 1 - Principles of Microeconomics (B),SP10,59,24,91.70%,91.70%,4.5,B+ (3.45),B- (2.75)
"Xie, Lili",ECON 1 - Principles of Microeconomics (C),SP10,90,35,81.80%,72.70%,4.02,B+ (3.49),B- (2.75)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),SP10,208,75,94.70%,96.00%,5.02,B+ (3.44),C+ (2.69)
"Famulari, Melissa",ECON 100A - Microeconomics A (B),SP10,215,84,85.70%,94.00%,4.81,B (3.29),C+ (2.69)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (A),SP10,212,64,89.10%,78.10%,4.84,B+ (3.48),B- (2.79)
"Rauch, James E",ECON 100B - Microeconomics B (B),SP10,130,57,80.00%,72.70%,4.35,B (3.28),B- (2.80)
"Miller, David A.",ECON 100C - Microeconomics C (A),SP10,138,58,75.40%,76.80%,5.24,B+ (3.40),B- (2.73)
"Niehaus, Paul",ECON 100C - Microeconomics C (B),SP10,75,35,88.60%,97.10%,5.13,B+ (3.32),B- (2.92)
"Forbes, Silke",ECON 100C - Microeconomics C (C),SP10,126,53,94.30%,75.50%,4.5,B+ (3.35),B- (2.85)
"Forbes, Silke",ECON 100CH - Honors Microeconomics C (A),SP10,20,11,100.00%,90.90%,2.68,A- (3.91),A (4.00)
"Rauch, James E",ECON 101 - International Trade (A),SP10,233,90,75.30%,66.30%,4.48,B (3.28),B- (2.74)
"Muendler, Marc",ECON 103 - International Monetary Relatns (A),SP10,73,30,70.00%,76.70%,5.3,B+ (3.30),B- (2.99)
"Noel, Michael",ECON 105 - Industrl Orgniztn&Firm Stratgy (A),SP10,52,28,78.60%,78.60%,7.21,B+ (3.36),C+ (2.57)
"Miller, David A.",ECON 109 - Game Theory (A),SP10,114,46,91.10%,86.00%,5.92,B+ (3.47),B (3.01)
"Hespeler, Frank",ECON 110A - Macroeconomics A (A),SP10,95,24,58.30%,41.70%,4.33,B (3.21),B- (2.89)
"Debortoli, Davide",ECON 110A - Macroeconomics A (C),SP10,92,36,88.60%,85.70%,5.39,B (3.08),B- (2.83)
"Debortoli, Davide",ECON 110AH - Honors Macroeconomics A (A),SP10,5,3,100.00%,100.00%,1.5,A (4.00),N/A
"Rondina, Giacomo",ECON 110B - Macroeconomics B (A),SP10,137,40,76.90%,71.80%,4.8,B (3.03),B- (2.92)
"Rondina, Giacomo",ECON 110B - Macroeconomics B (B),SP10,75,29,76.90%,80.80%,6.58,B (3.00),B- (2.92)
"Bernotas, David",ECON 114 - Economics of Immigration (A),SP10,240,80,89.90%,87.30%,3.81,B+ (3.49),B+ (3.40)
"Bharadwaj, Prashant",ECON 116 - Economic Development (A),SP10,162,100,94.90%,98.00%,4.17,B+ (3.43),B (3.20)
"Foster, Carroll Baldwin",ECON 120A - Econometrics A (A),SP10,119,32,80.60%,83.90%,4.81,B (3.19),C+ (2.67)
"Candido, Maria Teresa",ECON 120A - Econometrics A (B),SP10,191,84,89.30%,88.00%,4.52,B+ (3.31),B- (2.92)
"Jeon, Yongil",ECON 120B - Econometrics B (A),SP10,245,65,81.30%,72.30%,5.41,B+ (3.42),B- (2.81)
"Guggenberger, Patrik",ECON 120B - Econometrics B (B),SP10,86,34,81.80%,72.70%,5.44,B+ (3.53),B- (2.75)
"Sun, Yixiao",ECON 120C - Econometrics C (A),SP10,176,89,74.20%,76.40%,5.73,B+ (3.40),B (3.13)
"Jeon, Yongil",ECON 120C - Econometrics C (B),SP10,272,86,66.30%,71.10%,4.84,B+ (3.44),B (3.02)
"Sun, Yixiao",ECON 120CH - Honors Econometrics C (A),SP10,19,8,75.00%,62.50%,4,A- (3.88),A- (3.91)
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),SP10,90,30,93.30%,96.70%,4.37,B (3.21),C+ (2.68)
"Famulari, Melissa",ECON 141 - Economics of Health Consumers (A),SP10,121,65,92.30%,96.90%,4.02,B+ (3.57),B- (2.92)
"Squires, Dale E",ECON 144 - Economics of Conservation (A),SP10,136,41,87.20%,87.50%,3.35,B (3.21),B- (2.83)
"Cohen, Darrel Steven",ECON 146 - Economic Stabilization (A),SP10,107,33,90.90%,100.00%,4.13,B+ (3.52),B- (2.89)
"Peters, Genevieve",ECON 152 - Public Economics:ExpenditureII (A),SP10,50,22,85.00%,100.00%,5.6,B (3.00),B (3.25)
"Hendrickson, Gerald M.",ECON 159 - Economic Hist/United States II (A),SP10,137,64,96.90%,96.90%,4.88,N/A,B+ (3.33)
"Muendler, Marc",ECON 161 - Global Intgratn/Latin America (A),SP10,135,44,69.00%,68.30%,4.45,B+ (3.33),B- (2.91)
"Hoshi, Takeo",ECON 163 - Japanese Economy (A),SP10,310,100,86.70%,89.80%,3.68,B+ (3.52),B (3.00)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),SP10,279,103,79.20%,85.10%,4.76,B+ (3.35),B- (2.86)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),SP10,194,73,83.30%,94.40%,5.18,B+ (3.35),B- (2.91)
"Ramey, Garey",ECON 173B - Corporate Finance (A),SP10,169,66,78.80%,72.30%,5.05,B (3.29),C+ (2.67)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),SP10,84,29,71.40%,82.10%,5,B+ (3.44),C+ (2.65)
"Candido, Maria Teresa",ECON 2 - Market Imperfections & Policy (A),SP10,166,79,83.30%,84.40%,3.69,B+ (3.52),B- (2.98)
"Peters, Genevieve",ECON 3 - Principles of Macroeconomics (A),SP10,108,35,91.40%,80.00%,4.21,B (3.13),C+ (2.48)
"Bauer, Michael D",ECON 3 - Principles of Macroeconomics (B),SP10,133,105,89.50%,89.50%,4.65,B+ (3.50),B- (2.91)
"Willoughby, Michael Gene",ECON 4 - Financial Accountng (A),SP10,185,85,89.30%,63.10%,4.31,B+ (3.31),B- (2.85)
"Sawyer, Alexander Gregory",ECON 1 - Principles of Microeconomics (A),WI10,104,51,84.30%,60.80%,3.6,B+ (3.32),B- (2.89)
"Xie, Lili",ECON 1 - Principles of Microeconomics (C),WI10,186,86,86.00%,74.40%,3.58,B+ (3.46),B- (2.84)
"Xie, Lili",ECON 1 - Principles of Microeconomics (D),WI10,132,44,81.80%,68.20%,3.9,B+ (3.37),B- (2.84)
"Noel, Michael",ECON 100A - Microeconomics A (A),WI10,177,78,71.80%,75.60%,5.67,B+ (3.46),B- (2.74)
"Noel, Michael",ECON 100A - Microeconomics A (B),WI10,235,78,75.30%,87.00%,5.62,B (3.20),B- (2.74)
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),WI10,74,29,75.90%,64.30%,5.4,B- (2.79),C+ (2.59)
"Ali, S. Nageeb",ECON 100B - Microeconomics B (B),WI10,171,59,72.90%,81.00%,5.42,B (3.14),B- (2.74)
"Ali, S. Nageeb",ECON 100B - Microeconomics B (C),WI10,253,112,89.10%,87.40%,6.09,B+ (3.32),B- (2.74)
"Ali, S. Nageeb",ECON 100BH - Honors Microeconomics B (A),WI10,18,13,100.00%,100.00%,2.35,A- (3.92),N/A
"Cullen, Julie",ECON 100C - Microeconomics C (A),WI10,118,43,79.10%,90.50%,5.48,B+ (3.33),B- (2.76)
"Niehaus, Paul",ECON 100C - Microeconomics C (B),WI10,77,30,80.00%,80.00%,4.9,B+ (3.40),B- (2.96)
"Forbes, Silke",ECON 104 - Economics/Network Industries (A),WI10,49,26,92.00%,76.00%,3.14,B+ (3.32),B (3.17)
"Peters, Genevieve",ECON 107 - Economic Reglatn&Antitrst Plcy (A),WI10,60,22,95.50%,100.00%,4.14,A- (3.76),B+ (3.56)
"Watson, Joel Christopher",ECON 109 - Game Theory (A),WI10,149,53,86.80%,98.10%,4.8,B+ (3.38),B- (2.93)
"Telyukova, Irina A.",ECON 110A - Macroeconomics A (A),WI10,220,73,91.70%,87.50%,5.47,B (3.13),C+ (2.68)
"Telyukova, Irina A.",ECON 110A - Macroeconomics A (B),WI10,66,28,89.30%,92.90%,4.29,B (3.04),C+ (2.68)
"Hespeler, Frank",ECON 110A - Macroeconomics A (C),WI10,73,26,92.00%,68.00%,5.27,B+ (3.46),B- (2.87)
"Peters, Genevieve",ECON 110B - Macroeconomics B (A),WI10,240,93,86.00%,91.40%,4.65,B (3.25),C+ (2.50)
"Peters, Genevieve",ECON 110BH - Honors Macroeconomics B (A),WI10,5,4,100.00%,100.00%,1.5,A (4.00),N/A
"Cohen, Darrel Steven",ECON 111 - Monetary Economics (A),WI10,210,57,85.20%,83.30%,4.65,B (3.28),C+ (2.70)
"Starr, Ross",ECON 113 - Mathematical Economics (A),WI10,20,10,60.00%,80.00%,4.1,B+ (3.63),A- (3.72)
"Machina, Mark Joseph",ECON 117 - Economic Growth (A),WI10,49,14,71.40%,64.30%,5.21,B+ (3.38),B- (2.93)
"White, Michelle J.",ECON 119 - Law&Economics:Contracts&Corps (A),WI10,64,24,70.80%,75.00%,3.83,B+ (3.41),B (3.07)
"Elliott, Graham",ECON 120A - Econometrics A (A),WI10,168,63,82.30%,79.00%,4.37,B (3.17),B- (2.94)
"Elliott, Graham",ECON 120A - Econometrics A (B),WI10,205,61,86.90%,72.10%,5.61,B+ (3.41),B- (2.94)
"Dahl, Gordon B.",ECON 120B - Econometrics B (A),WI10,165,73,80.60%,90.30%,5.22,B (3.24),B- (2.73)
"Dahl, Gordon B.",ECON 120B - Econometrics B (B),WI10,66,26,84.60%,92.30%,4.73,B+ (3.35),B- (2.73)
"Jeon, Yongil",ECON 120B - Econometrics B (C),WI10,212,71,81.70%,83.10%,4.64,B+ (3.56),B- (2.75)
"Berman, Eli",ECON 120BH - Honors Econometrics B (A),WI10,13,10,100.00%,100.00%,2.9,A (4.00),N/A
"Bernotas, David",ECON 120C - Econometrics C (A),WI10,221,61,80.30%,86.90%,4.27,B+ (3.43),B (3.15)
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),WI10,102,34,50.00%,64.70%,4.97,B (3.06),C+ (2.63)
"Carson, Richard T",ECON 132 - Energy Economics (A),WI10,110,37,83.80%,72.20%,4.72,B+ (3.56),B+ (3.35)
"Tang, Yuan Emily",ECON 136 - Human Resources (A),WI10,135,43,90.70%,79.10%,5.07,B+ (3.56),B- (2.79)
"Gordon, Roger H.",ECON 150 - Public Economics:Taxation (A),WI10,14,7,85.70%,85.70%,4.21,B (3.29),N/A
"Hendrickson, Gerald M.",ECON 158 - Economic Hist/United States I (A),WI10,136,48,83.00%,93.80%,4.42,N/A,B (3.07)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),WI10,136,40,82.50%,95.00%,4.04,B+ (3.68),B- (2.89)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),WI10,183,65,92.20%,89.10%,4.07,B+ (3.44),B- (2.92)
"Bernotas, David",ECON 172B - Operations Research B (A),WI10,161,60,88.10%,89.70%,2.94,B+ (3.42),B (3.03)
"Komunjer, Ivana",ECON 173A - Financial Markets (A),WI10,279,77,72.40%,64.00%,3.55,B+ (3.59),B (3.09)
"Ramey, Garey",ECON 173B - Corporate Finance (A),WI10,108,42,78.60%,88.10%,5.02,B+ (3.45),B- (2.97)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),WI10,77,19,94.10%,88.20%,4.17,B+ (3.61),B- (2.96)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),WI10,147,44,77.30%,93.20%,3.95,B+ (3.45),B- (2.91)
"Watson, Joel Christopher",ECON 182 - Topics in Microeconomics (A),WI10,10,6,100.00%,100.00%,5.5,A (4.00),N/A
"Starr, Ross",ECON 191B - Senior Essay Seminar B (A),WI10,8,4,75.00%,100.00%,7,A (4.00),N/A
"Famulari, Melissa",ECON 191B - Senior Essay Seminar B (B),WI10,6,4,100.00%,100.00%,16,A (4.00),N/A
"Hamilton, James D.",ECON 2 - Market Imperfections & Policy (A),WI10,262,93,92.50%,89.20%,3.72,B+ (3.42),B- (2.94)
"Ramey, Valerie A",ECON 3 - Principles of Macroeconomics (A),WI10,312,134,91.70%,90.00%,4.93,B (3.29),B- (2.79)
"Willoughby, Michael Gene",ECON 4 - Financial Accountng (A),WI10,212,86,81.20%,65.10%,4.8,B+ (3.38),C+ (2.58)
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (A),WI10,13,7,57.10%,57.10%,0.79,N/A,N/A
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (B),WI10,14,8,37.50%,25.00%,1.25,N/A,N/A
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (C),WI10,11,4,100.00%,100.00%,0.5,N/A,N/A
"Antonovics, Kate L.",ECON 1 - Principles of Microeconomics (A),FA09,281,156,88.10%,98.00%,3.66,B (3.29),B- (2.72)
"Tang, Yuan Emily",ECON 1 - Principles of Microeconomics (B),FA09,175,81,96.20%,89.70%,3.61,B+ (3.53),B- (2.82)
"Xie, Lili",ECON 1 - Principles of Microeconomics (C),FA09,139,77,90.40%,83.60%,3.29,B+ (3.50),B- (2.81)
"Xie, Lili",ECON 1 - Principles of Microeconomics (D),FA09,159,70,87.00%,75.40%,2.99,B+ (3.52),B- (2.81)
"Andreoni, James",ECON 100A - Microeconomics A (A),FA09,148,54,94.30%,96.20%,4.31,B+ (3.58),B- (2.97)
"Andreoni, James",ECON 100A - Microeconomics A (B),FA09,220,114,97.40%,93.00%,5.01,B+ (3.47),B- (2.97)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (C),FA09,142,92,83.90%,64.40%,4.92,B+ (3.34),C+ (2.42)
"Andreoni, James",ECON 100AH - Honors Microeconomics A (A),FA09,148,54,94.30%,96.20%,4.31,N/A,N/A
"Jacobsen, Mark",ECON 100B - Microeconomics B (A),FA09,102,46,88.60%,88.60%,4.28,B+ (3.40),B- (2.83)
"Jacobsen, Mark",ECON 100B - Microeconomics B (B),FA09,198,103,79.60%,63.70%,4.31,B+ (3.37),B- (2.83)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (A),FA09,153,72,83.10%,84.50%,3.91,B+ (3.36),B- (2.92)
"Muendler, Marc",ECON 101 - International Trade (A),FA09,137,40,85.00%,90.00%,4.95,B+ (3.53),B (3.14)
"Arias, Luz",ECON 109 - Game Theory (A),FA09,98,65,78.50%,65.60%,4.32,B (3.15),B- (2.88)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (A),FA09,54,16,80.00%,60.00%,3.13,A- (3.81),B- (2.91)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (B),FA09,159,30,86.20%,65.50%,4.9,A- (3.72),B- (2.91)
"Hespeler, Frank",ECON 110A - Macroeconomics A (C),FA09,47,21,78.90%,68.40%,3.26,B (3.16),B- (2.73)
"Flavin, Marjorie",ECON 110AH - Honors Macroeconomics A (A),FA09,54,16,80.00%,60.00%,3.13,N/A,A (4.00)
"Rondina, Giacomo",ECON 110B - Macroeconomics B (A),FA09,135,42,77.50%,75.00%,5.74,B (3.23),B- (2.75)
"White, Michelle J.",ECON 118 - Law &Econ:Torts/Property/Crime (A),FA09,44,22,95.20%,90.50%,3.77,B+ (3.33),B- (2.86)
"Santos, Andres",ECON 120A - Econometrics A (A),FA09,267,161,84.70%,87.30%,4.55,B+ (3.31),B- (2.85)
"Santos, Andres",ECON 120A - Econometrics A (B),FA09,186,143,87.20%,93.60%,4.15,B+ (3.43),B- (2.85)
"Santos, Andres",ECON 120AH - Honors Econometrics A (A),FA09,12,8,100.00%,100.00%,1.75,A- (3.88),N/A
"Candido, Maria Teresa",ECON 120B - Econometrics B (A),FA09,213,132,87.70%,97.70%,5.09,B+ (3.41),B- (2.85)
"Beare, Brendan",ECON 120C - Econometrics C (A),FA09,42,26,56.00%,57.70%,5.04,B (3.23),B- (2.76)
"Beare, Brendan",ECON 120C - Econometrics C (B),FA09,105,60,50.80%,48.30%,4.87,B (3.05),B- (2.76)
"Ramey, Valerie A",ECON 130 - Public Policy (A),FA09,309,148,91.80%,94.50%,3.94,B+ (3.46),B- (2.76)
"Groves, Theodore",ECON 131 - Economics of the Environment (A),FA09,139,68,50.00%,36.80%,4.44,B (3.05),C+ (2.47)
"Peters, Genevieve",ECON 132 - Energy Economics (A),FA09,175,109,72.90%,86.90%,5.01,B+ (3.38),B- (2.82)
"White, Michelle J.",ECON 135 - Urban Economics (A),FA09,128,51,82.00%,70.00%,3.66,B+ (3.48),B- (2.76)
"Antonovics, Kate L.",ECON 139 - Labor Economics (A),FA09,223,112,87.30%,94.40%,4.21,B+ (3.37),C+ (2.69)
"Famulari, Melissa",ECON 140 - Economics of Health Producers (A),FA09,154,84,96.40%,98.80%,4.14,B+ (3.67),B- (2.79)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),FA09,140,70,82.60%,88.40%,4.7,B+ (3.38),B- (2.87)
"Foster, Carroll Baldwin",ECON 172A - Operations Research A (A),FA09,193,83,91.50%,89.90%,3.54,B+ (3.62),B- (2.80)
"Foster, Carroll Baldwin",ECON 173A - Financial Markets (A),FA09,188,79,88.30%,80.50%,4.55,B+ (3.42),B- (2.74)
"Ramey, Garey",ECON 173B - Corporate Finance (A),FA09,54,43,92.90%,85.70%,4.55,B+ (3.49),B- (2.83)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),FA09,89,58,92.70%,96.40%,3.06,B+ (3.44),B- (2.96)
"Candido, Maria Teresa",ECON 2 - Market Imperfections & Policy (A),FA09,224,108,91.50%,93.30%,4.41,B+ (3.54),B (3.00)
"Bernotas, David",ECON 2 - Market Imperfections & Policy (B),FA09,156,86,94.20%,95.30%,3.18,B+ (3.56),B- (2.70)
"Peters, Genevieve",ECON 3 - Principles of Macroeconomics (A),FA09,113,65,88.70%,88.90%,4.09,B+ (3.38),B- (2.75)
"LaRiviere, Jacob Sean",ECON 3 - Principles of Macroeconomics (B),FA09,97,70,91.40%,98.60%,3.16,B+ (3.39),B- (2.80)
"Willoughby, Michael Gene",ECON 4 - Financial Accountng (A),FA09,175,95,67.00%,53.20%,4.39,B (3.09),C+ (2.36)
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (A),FA09,8,5,75.00%,100.00%,0.9,N/A,N/A
"Machina, Mark Joseph",ECON 87 - Freshman Seminar (B),FA09,10,8,87.50%,100.00%,0.5,A (4.00),N/A
"Bernotas, David",ECON 1 - Principles of Microeconomics (A),SU09,92,50,96.00%,98.00%,4.18,B+ (3.57),N/A
"Turner, Nicholas",ECON 1 - Principles of Microeconomics (A),SU09,59,19,89.50%,100.00%,7.13,B+ (3.56),N/A
"Machina, Mark Joseph",ECON 100A - Microeconomics A (A),SU09,96,21,57.10%,47.60%,7.93,B (3.05),N/A
"Noel, Michael",ECON 100A - Microeconomics A (A),SU09,88,45,88.90%,95.60%,6.45,B+ (3.44),N/A
"Bernotas, David",ECON 100B - Microeconomics B (A),SU09,120,31,87.10%,83.30%,5.15,B+ (3.35),N/A
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),SU09,80,21,61.90%,42.90%,6.79,C+ (2.65),N/A
"Noel, Michael",ECON 100C - Microeconomics C (A),SU09,49,18,77.80%,77.80%,7.06,B (3.11),N/A
"LaRiviere, Jacob Sean",ECON 103 - International Monetary Relatns (A),SU09,57,14,85.70%,92.90%,5.5,A- (3.71),N/A
"Bernotas, David",ECON 109 - Game Theory (A),SU09,31,11,100.00%,100.00%,3.59,A- (3.82),N/A
"Newhouse, Herbert S",ECON 109 - Game Theory (A),SU09,40,8,100.00%,100.00%,5.07,B+ (3.67),N/A
"Kim, Dong Heon",ECON 110A - Macroeconomics A (A),SU09,102,24,95.80%,62.50%,6.5,B+ (3.50),N/A
